id,telegram_link,text_html,link_1,link_2,link_3,link_4,link_5,link_6,link_7,link_8,link_9,photo_path_1,photo_path_2,photo_path_3,photo_path_4,photo_path_5,photo_path_6,photo_path_7,photo_path_8,photo_path_9,photo_path_10,video_path_1,video_path_2,video_path_3,video_path_4,video_path_5,hashtag_1,hashtag_2,hashtag_3,hashtag_4,hashtag_5,hashtag_6,title_2gis,rating_2gis,average_check_2gis
5493,https://t.me/vkusnypiter/5493,"Погружение в эпоху оттепели — кабак <strong>Вчера и навсегда</strong>. Это место вдохновлено архитектурой модернизма, кинематографом новой волны и поэзией шестидесятников <a href=""stickers/sticker (14).webp"">🍺</a><br/><br/>В коктейльной карте много всего интересного. Во-первых, она удобно поделена на разделы по предпочтениям. А во-вторых, тут есть спешлы, где каждый коктейль рассказывает историю, вдохновлённую героями ленинградской арт-сцены <a href=""stickers/sticker (27).webp"">🍸</a><br/><br/><strong>Что брать поесть:</strong><br/>→ Титулованную брускетту с томлёной говядиной.<br/>→ Сытный гриль-чиз с уткой из нового меню.<br/>→ Салат с курицей, если хочется чего-то лёгкого.<br/><br/>Каждый четверг, пятницу и субботу здесь звучит живая музыка: молодые пианисты исполняют классику популярной музыки. А в пятницу и субботу ночью ритм задают диджей-сеты.<br/><br/>Кабак Вчера и навсегда — это не просто бар или ресторан, а точка входа в удивительную атмосферу эпохи. Загляните сюда на коктейль, ужин или музыкальный вечер — вам захочется вернуться.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a>​ ​​<a href=""https://go.2gis.com/pji58"">​</a><a href=""https://go.2gis.com/1zU13"">Казанская, 11</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://t.me/vcherainavsegda"">@vcherainavsegda</a><br/><br/><a href="""" onclick='return ShowHashtag(""Сенная_площадь"")'>#Сенная_площадь</a> <a href="""" onclick='return ShowHashtag(""Спасская"")'>#Спасская</a> <a href="""" onclick='return ShowHashtag(""Садовая"")'>#Садовая</a> <a href="""" onclick='return ShowHashtag(""бар"")'>#бар</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://t.me/vcherainavsegda,https://go.2gis.com/1zU13,,,,,,,,5493/photos/photo_3771@28-12-2024_23-53-41.jpg,5493/photos/photo_3772@28-12-2024_23-53-41.jpg,5493/photos/photo_3773@28-12-2024_23-53-41.jpg,5493/photos/photo_3774@28-12-2024_23-53-41.jpg,5493/photos/photo_3775@28-12-2024_23-53-41.jpg,5493/photos/photo_3776@28-12-2024_23-53-41.jpg,5493/photos/photo_3777@28-12-2024_23-53-41.jpg,5493/photos/photo_3778@28-12-2024_23-53-41.jpg,,,,,,,,#бар,#садовая,#сенная_площадь,#спасская,,,Вчера и навсегда,4.7,1300
5517,https://t.me/vkusnypiter/5517,"Вот это новость: спецы по крутым вафлям из «Винил и кофе» открыли второе кафе <a href=""stickers/sticker (141).webp"">🧇</a><br/><br/>Зайти туда нужно хотя бы потому, что сейчас в меню подают зимние вафли: апельсиновый тарт и с брусничным конфи. Отличные варианты для любителей кислого и сладкого.<br/><br/>С 2023 года, когда я был у ребят последний раз, вафли стали выглядеть ещё наряднее. Убедился в этом на примере сытной вафли с лососем и авокадо. Начинки ребята не жалеют.<br/><br/>Ну и зимние напитки, куда уж без них. Пока сезон, в меню есть пряный ореховый какао, раф медовый пряник, клюквенный глёг и несколько балдёжных чаёв <a href=""stickers/sticker (128).webp"">🍵</a><br/><br/>Почитать мой предыдущий пост о кофейне в уютном дворике на Малой Садовой можно <a href=""https://t.me/vkusnypiter/2653"">по ссылке.</a> <br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/2QYxR"">Жуковского, 14</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://t.me/vinyl_and_coffee"">@vinyl_and_coffee</a><br/><br/><a href="""" onclick='return ShowHashtag(""Маяковская"")'>#Маяковская</a> <a href="""" onclick='return ShowHashtag(""Площадь_Восстания"")'>#Площадь_Восстания</a> <a href="""" onclick='return ShowHashtag(""Чернышевская"")'>#Чернышевская</a> <a href="""" onclick='return ShowHashtag(""кофейня"")'>#кофейня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://t.me/vinyl_and_coffee,https://go.2gis.com/2QYxR,,,,,,,,5517/photos/photo_3791@09-01-2025_02-07-29.jpg,5517/photos/photo_3792@09-01-2025_02-07-29.jpg,5517/photos/photo_3793@09-01-2025_02-07-29.jpg,5517/photos/photo_3794@09-01-2025_02-07-29.jpg,5517/photos/photo_3795@09-01-2025_02-07-29.jpg,,,,,,5517/video/IMG_2515.MOV,,,,,#кофейня,#маяковская,#площадь_восстания,#чернышевская,,,Винил и кофе ,4.7,550
5523,https://t.me/vkusnypiter/5523,"<strong>Mia Strada — уютный уголок Италии </strong> <a href=""stickers/sticker (137).webp"">🍋</a><br/><br/>Это место переносит в итальянский дворик с ароматами Средиземного моря, звоном бокалов и негромкими разговорами за ужином.<br/><br/>Мы с Дашуликом уже успели протестировать меню и остались в полном восторге.<br/><br/>→ Вителло тоннато с водорослями нори — нежное мясо и сливочный соус в сочетании с нори раскрываются совершенно по-новому.<br/>→ Улитки с зеленью — идеально сбалансированные, таяли во рту.<br/>→ Тартар из форели с малосольными огурцами —  соус айоли с лаймом задаёт тон всему блюду.<br/>→ Казаречче с морепродуктами — паста на высоте, размер порции моё почтение.<br/>→ Осьминог с домашними ньокки — осьминог чуть хрустящий снаружи и нежный внутри, а ньокки — лёгкие, воздушные в сливочном соусе.<br/><br/>Атмосфера отлично дополняет кухню: уютные столики, живые растения, мягкий свет. Mia Strada точно создана для неспешных вечеров с бокалом вина.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://2gis.ru/spb/branches/70000001096438127"">​</a><a href=""https://go.2gis.com/kfDbd"">Восстания, 19</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://cava-akyan.rest/mia"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Чернышевская"")'>#Чернышевская</a> <a href="""" onclick='return ShowHashtag(""Площадь_Восстания"")'>#Площадь_Восстания</a> <a href="""" onclick='return ShowHashtag(""Маяковская"")'>#Маяковская</a> <a href="""" onclick='return ShowHashtag(""итальянская_кухня"")'>#итальянская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/LEkOo,https://cava-akyan.rest/mia,,,,,,,,5523/photos/photo_3796@11-01-2025_22-33-30.jpg,5523/photos/photo_3797@11-01-2025_22-33-31.jpg,5523/photos/photo_3798@11-01-2025_22-33-31.jpg,5523/photos/photo_3799@11-01-2025_22-33-31.jpg,5523/photos/photo_3800@11-01-2025_22-33-31.jpg,5523/photos/photo_3801@11-01-2025_22-33-31.jpg,,,,,,,,,,#итальянская_кухня,#маяковская,#площадь_восстания,#чернышевская,,,Mia Strada ,4.7,1500
5529,https://t.me/vkusnypiter/5529,"В историческом здании Дегтярных бань есть ресторан русской кухни Банщики. Давно с Дашуликом собирались зайти туда на борщ. Наконец-то добрались и вот что могу сказать:<br/><br/>→ Форшмак с щучьей икрой — отличный стартер для любителей рыбных намазок.<br/>→ Борщ — насыщенный, густой, с обилием мяса: 10 из 10.<br/>→ Вареники с крабом — традиционное блюдо, но с изысканной начинкой.<br/>→ Говяжьи щёки с трюфельной перловкой — мягкое мясо и яркие трюфельные акценты.<br/>→ Бифштекс с салатом — лаконично, но очень сочно и вкусно. Размером не обижают.<br/><br/>Пара слов про интерьер. Он переносит в загородный дом с тёплым деревом, мягким светом и уютной атмосферой. А главная особенность — это работающие бани, куда можно отправиться после ужина, чтобы расслабиться и завершить вечер по-русски. Ну, или наоборот <a href=""stickers/sticker (14).webp"">🍺</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://2gis.ru/spb/branches/70000001096438127"">​</a><a href=""https://go.2gis.com/kfDbd"">​</a><a href=""https://go.2gis.com/SGc3U"">Дегтярная, 1а</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://banshiki.spb.ru/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Площадь_Восстания"")'>#Площадь_Восстания</a> <a href="""" onclick='return ShowHashtag(""Маяковская"")'>#Маяковская</a> <a href="""" onclick='return ShowHashtag(""Площадь_Александра_Невского"")'>#Площадь_Александра_Невского</a> <a href="""" onclick='return ShowHashtag(""русская_кухня"")'>#русская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/SGc3U,https://banshiki.spb.ru/,,,,,,,,5529/photos/photo_3802@14-01-2025_02-15-27.jpg,5529/photos/photo_3803@14-01-2025_02-15-27.jpg,5529/photos/photo_3804@14-01-2025_02-15-27.jpg,5529/photos/photo_3805@14-01-2025_02-15-27.jpg,5529/photos/photo_3806@14-01-2025_02-15-27.jpg,5529/photos/photo_3807@14-01-2025_02-15-27.jpg,,,,,,,,,,#маяковская,#площадь_александра_невского,#площадь_восстания,#русская_кухня,,,Банщики,5,3000
5540,https://t.me/vkusnypiter/5540,"<strong>Новый греческий ресторан Poly от Dreamteam</strong> <a href=""stickers/sticker (64).webp"">🎉</a><br/><br/>Ребята задали себе высокую планку и попали точно в цель. Интерьер переносит нас в солнечную Грецию: мозаики, орнаменты, живая зелень и большой общий стол в центре. Теперь о главном — о еде.<br/><br/><strong>Мы брали:</strong><br/>→ Крудо из дорадо — нежное филе с крупинками соли для подчёркивания вкуса.<br/>→ Ливанский тартар — говядина, пряности и отличная текстура.<br/>→ Хумус с креветкой — шелковистый, с острой нотой. Не забудьте взять лепёшку.<br/>→ Мутабель — кремовый баклажановый дип, отлично в качестве намазки.<br/>→ Гирос-цыплёнок — пикантный, сытный, с идеальным балансом специй.<br/><br/>Здесь всё настраивает на долгие застолья: от улыбок персонала до блюд, которые хочется разделить с друзьями. Надеюсь, Poly станет достойной заменой моего любимого Forno Bravo.<br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/zs5Ex"">Белинского, 11</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://polyrest.ru/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Маяковская"")'>#Маяковская</a> <a href="""" onclick='return ShowHashtag(""Чернышевская"")'>#Чернышевская</a> <a href="""" onclick='return ShowHashtag(""Достоевская"")'>#Достоевская</a> <a href="""" onclick='return ShowHashtag(""средиземноморская_кухня"")'>#средиземноморская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/zs5Ex,https://polyrest.ru/,,,,,,,,5540/photos/photo_3813@20-01-2025_23-17-22.jpg,5540/photos/photo_3814@20-01-2025_23-17-23.jpg,5540/photos/photo_3815@20-01-2025_23-17-23.jpg,5540/photos/photo_3816@20-01-2025_23-17-23.jpg,5540/photos/photo_3817@20-01-2025_23-17-23.jpg,,,,,,,,,,,#достоевская,#маяковская,#средиземноморская_кухня,#чернышевская,,,Poly ,4.7,2500
5554,https://t.me/vkusnypiter/5554,"Ох уж эта команда Che Group — что ни ресторан, то красотища. Внутри их нового Chelentano ощутил лето даже в январе <a href=""stickers/sticker (13).webp"">☀️</a><br/><br/>Интерьер с тёплыми оттенками и зеленью создаёт ощущение, будто ты в уютном итальянском дворике. Особый шарм — панорамные окна с видом на Рубинштейна и отдельный зал в стиле speak easy с барной стойкой.<br/><br/><strong>В меню — всё, что нужно для счастья:</strong><br/>→ Тартар из говядины с муссом из угря.<br/>→ Страчателла с угрём и их яркое сочетание.<br/>→ Морепродукты на гриле: кальмары, тунец, гребешки и креветки.<br/>→ Тальятелле с креветками в соусе биск и более острая ""алла водка"" с лососем.<br/>→ Пицца с беконом и маскарпоне — хрустящая, нежная, сытная.<br/><br/>Поскольку меню ставит Денис Прохоров, есть несколько азиатских позиций. Например, рекомендую обратить внимание на хенд роллы: с крабом, тунцом или лососем <a href=""stickers/sticker (132).webp"">🍣</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/dOq9F"">Рубинштейна, 6</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://chegroup.ru/restaurants/chelentano-na-rubinshteyna/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Достоевская"")'>#Достоевская</a> <a href="""" onclick='return ShowHashtag(""Маяковская"")'>#Маяковская</a> <a href="""" onclick='return ShowHashtag(""Владимирская"")'>#Владимирская</a> <a href="""" onclick='return ShowHashtag(""итальянская_кухня"")'>#итальянская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/dOq9F,https://chegroup.ru/restaurants/chelentano-na-rubinshteyna/,,,,,,,,5554/photos/photo_3827@27-01-2025_23-24-22.jpg,5554/photos/photo_3828@27-01-2025_23-24-22.jpg,5554/photos/photo_3829@27-01-2025_23-24-22.jpg,5554/photos/photo_3830@27-01-2025_23-24-22.jpg,5554/photos/photo_3831@27-01-2025_23-24-22.jpg,5554/photos/photo_3832@27-01-2025_23-24-23.jpg,,,,,,,,,,#владимирская,#достоевская,#итальянская_кухня,#маяковская,,,Chelentano ,5,2300
5560,https://t.me/vkusnypiter/5560,"Рассказываю про концептуальное место, где коктейль-бар и кухня сливаются в идеальной гармонии — это ресторан Caribia <a href=""stickers/sticker (32).webp"">🍤</a><br/><br/>Меню — как гастрономическое путешествие. Здесь и французские деликатесы, и азиатские изыски, и свежие морепродукты. А к каждому разделу подобраны свои авторские коктейли.<br/><br/><strong>Что пробовать:</strong><br/>→ Брускетта с ростбифом — хрустящая чиабатта, обжаренная говядина и соус из печёных томатов и паприки.<br/>→ Стейк из лосося — филе на гриле с пюре из батата и сливочным грибным соусом.<br/>→ Равиоли с рагу из утки — домашние равиоли с сочным утиным рагу, пармезаном и томатами.<br/>→ Салат «Цезарь» — хрустящие куриные крокеты нужно заворачивать в листья салата и есть руками.<br/><br/>Приглушённый свет, проработанный до мелочей интерьер и уютная атмосфера настроили нас с Дашуликом на расслабление и наслаждение моментом <a href=""stickers/sticker (1).webp"">💫</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/4ArAe"">2-я Советская, 12</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://caribia-rest.ru/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Площадь_Восстания"")'>#Площадь_Восстания</a> <a href="""" onclick='return ShowHashtag(""Маяковская"")'>#Маяковская</a> <a href="""" onclick='return ShowHashtag(""Площадь_Александра_Невского"")'>#Площадь_Александра_Невского</a> <a href="""" onclick='return ShowHashtag(""средиземноморская_кухня"")'>#средиземноморская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/4ArAe,https://caribia-rest.ru/,,,,,,,,5560/photos/photo_3833@30-01-2025_02-26-57.jpg,5560/photos/photo_3834@30-01-2025_02-26-57.jpg,5560/photos/photo_3835@30-01-2025_02-26-57.jpg,5560/photos/photo_3836@30-01-2025_02-26-57.jpg,5560/photos/photo_3837@30-01-2025_02-26-57.jpg,,,,,,,,,,,#маяковская,#площадь_александра_невского,#площадь_восстания,#средиземноморская_кухня,,,Caribia ,4.9,2500
5589,https://t.me/vkusnypiter/5589,"Куда сходить в феврале, если хочется и гастрономических впечатлений, и культурного контекста? Ответ — в Tel Aviv by Saviv <a href=""stickers/sticker (34).webp"">🍴</a><br/><br/>Тут запустили гастрономический сет «Шалом», вдохновлённый спектаклями Московского еврейского театра «Шалом», которые можно будет увидеть в Александринке с 12 по 16 февраля.<br/><br/><strong>Что внутри:</strong><br/>→ Форшмак «Мордехай» — классика еврейской кухни, переосмысленная через спектакль «Поезд жизни».<br/><br/>→ Пирог из перепелов с соусом жу — отсылка к исходу евреев через пустыню. Сочно, глубоко и символично.<br/><br/>→ Камбала со шпинатом и солёными лимонами — блюдо с минималистичной подачей, но насыщенным вкусом. Как и спектакль «Моня Цацкес — знаменосец».<br/><br/>→ Банановый сплит — десерт-ностальгия в честь спектакля «Жирная Люба». Лёгкость, трогательность и флэшбеки в детство.<br/><br/>Цена этого сытного удовольствия — 3500 ₽. Идеальный вариант для тех, кто любит не только поесть, но и подумать <a href=""stickers/sticker (13).webp"">☀️</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/N1CFl"">​Наб. Адмиралтейского канала, 2</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://telaviv.savivrest.com/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Адмиралтейская"")'>#Адмиралтейская</a> <a href="""" onclick='return ShowHashtag(""израильская_кухня"")'>#израильская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/N1CFl,https://telaviv.savivrest.com/,,,,,,,,5589/photos/photo_3845@10-02-2025_00-03-23.jpg,5589/photos/photo_3846@10-02-2025_00-03-23.jpg,5589/photos/photo_3847@10-02-2025_00-03-23.jpg,5589/photos/photo_3848@10-02-2025_00-03-23.jpg,5589/photos/photo_3849@10-02-2025_00-03-23.jpg,,,,,,,,,,,#адмиралтейская,#израильская_кухня,,,,,Tel Aviv by Saviv ,4.5,1500
5608,https://t.me/vkusnypiter/5608,"Иногда попадается место, где всё складывается идеально: атмосфера, идея, еда — без лишней вычурности, просто вкусно и продумано. И вот именно таким оказался Monti на Васильевском <a href=""stickers/sticker (40).webp"">🍝</a><br/><br/><strong>Что заказывать:</strong><br/>→ Брускетта со страчателлой и тартаром из угря — интересное сочетание, сливочность и копчёные ноты угря.<br/>→ Вителло тоннато — классика, но очень сбалансированная.<br/>→ Тальолини с креветками — тонкая паста, томатный соус и сочные морепродукты.<br/>→ Грибная пицца с трюфелем — хрустящее тесто и ароматный трюфель.<br/>→ Равиоли с лососем и креветкой — начинки не пожалели, всё как полагается.<br/><br/>А ещё в Monti стильный интерьер: мрамор, панорамные окна, синий неон и бар с экранами по периметру с видами Италии <a href=""stickers/sticker (24).webp"">📸</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/Uz9ej"">​</a><a href=""https://go.2gis.com/coS8A"">Средний проспект В.О., 83</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://t.me/montirest"">@montirest</a><a href=""https://montirest.ru/#about""><br/></a><br/><a href="""" onclick='return ShowHashtag(""Горный_институт"")'>#Горный_институт</a> <a href="""" onclick='return ShowHashtag(""итальянская_кухня"")'>#итальянская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/coS8A,https://montirest.ru/,,,,,,,,5608/photos/photo_3860@14-02-2025_01-53-19.jpg,5608/photos/photo_3861@14-02-2025_01-53-19.jpg,5608/photos/photo_3862@14-02-2025_01-53-20.jpg,5608/photos/photo_3863@14-02-2025_01-53-20.jpg,5608/photos/photo_3864@14-02-2025_01-53-20.jpg,,,,,,,,,,,#горный_институт,#итальянская_кухня,,,,,Monti,4.9,1700
5627,https://t.me/vkusnypiter/5627,"Что общего у ризотто с угрём, пасты с маскарпоне и десерта с солёной карамелью? <span class=""spoiler hidden"" onclick=""ShowSpoiler(this)""><span aria-hidden=""true"">Всё это подают в Uno senso</span></span> <a href=""stickers/sticker (10).webp"">🍽</a><br/><br/>В необистро сделали меню, от которого сложно оторваться. В основе — comfort food и средиземноморская кухня, — та, что сразу даёт +100 к настроению. В пару к ней — лаконичная винная карта, которая отлично сочетается и с мясом, и с рыбой.<br/><br/><strong>Что заказывать:</strong><br/>→ Куриный паштет с ягодным компоте. И не забудьте про хлеб.<br/>→ Говядина с соусом из тунца и кофе — вариация вителло тоннато.<br/>→ Паста с креветками, спаржей и сливочным сыром маскарпоне. <br/>→ Ризотто с угрём — сытная порция с насыщенным вкусом.<br/><br/>А с 21 по 23 февраля здесь подают десерт «Механизм» — это ганаш из лесного ореха, хрустящий шоколад и солёная карамель. Считал в нём метафору на опору и надёжность в любых обстоятельствах <a href=""stickers/sticker (146).webp"">❄️</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> ​<a href=""https://go.2gis.com/wJgGq"">Тверская, 20</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://unosenso.ru/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Чернышевская"")'>#Чернышевская</a> <a href="""" onclick='return ShowHashtag(""средиземноморская_кухня"")'>#средиземноморская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/wJgGq,https://unosenso.ru/,,,,,,,,5627/photos/photo_3875@19-02-2025_23-43-55.jpg,5627/photos/photo_3876@19-02-2025_23-43-55.jpg,5627/photos/photo_3877@19-02-2025_23-43-55.jpg,5627/photos/photo_3878@19-02-2025_23-43-55.jpg,5627/photos/photo_3879@19-02-2025_23-43-55.jpg,,,,,,,,,,,#средиземноморская_кухня,#чернышевская,,,,,Uno senso,4.7,1800
5647,https://t.me/vkusnypiter/5647,"Хвастаюсь сочными фотографиями из Tootsie на Звенигородской, который <a href=""https://t.me/vkusnypiter/5463"">открылся там</a> в декабре прошлого года <a href=""stickers/sticker (66).webp"">🥩</a><br/><br/>Люблю этот ресторан за добротные порции и основательный подход к мясу: стейки, рёбра, котлеты для бургеров — всё у ребят удаётся.<br/><strong><br/>Что на фотографиях:</strong><br/>→ Сет на одного: стриплойн, зелёный салат, тартар и бокал вина (за кадром).<br/>→ Бургер с треской в сливочно-ореховом соусе и картофель фри.<br/>→ Сет рёбер: в имбирном, азиатском и Jack Daniels соусах с закусками.<br/><br/>У меня на карте появилась ещё одна любимая станция метро <a href=""stickers/sticker (13).webp"">☀️</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/biPGJ"">Звенигородская, 12</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://tootsie.rest/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Звенигородская"")'>#Звенигородская</a> <a href="""" onclick='return ShowHashtag(""американская_кухня"")'>#американская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://tootsie.rest/,https://go.2gis.com/biPGJ,,,,,,,,5647/photos/photo_3895@25-02-2025_01-43-40.jpg,5647/photos/photo_3896@25-02-2025_01-43-40.jpg,5647/photos/photo_3897@25-02-2025_01-43-41.jpg,5647/photos/photo_3898@25-02-2025_01-43-41.jpg,5647/photos/photo_3899@25-02-2025_01-43-41.jpg,5647/photos/photo_3900@25-02-2025_01-43-41.jpg,,,,,,,,,,#американская_кухня,#звенигородская,,,,,Tootsie ,4.8,1600
5680,https://t.me/vkusnypiter/5680,"Salty — новое греческое бистро. Его главная идея — средиземноморская кухня с авторскими штрихами <a href=""stickers/sticker (95).webp"">🐟</a><br/><br/>В интерьере используются арки, шероховатые стены и терракота. В центре главного зала стол из стекла, создающий эффект волн Эгейского моря.<br/><br/><strong>Что пробовать:</strong><br/>→ Тартар из говядины с муссом из феты.<br/>→ Жареная фета с медовой заправкой.<br/>→ Тартин с анчоусами и томатным соусом.<br/>→ Хот-дог с осьминогом и секретным соусом.<br/>→ Креветки Саганаки — запечённые с фетой.<br/><br/>Чувствую, что летом в солнечные дни здесь будет особенный кайф <a href=""stickers/sticker (26).webp"">☀️</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> ​<a href=""https://go.2gis.com/Y0Hlz"">Тверская, 20</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://salty-rest.ru/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Площадь_Александра_Невского"")'>#Площадь_Александра_Невского</a> <a href="""" onclick='return ShowHashtag(""Площадь_Восстания"")'>#Площадь_Восстания</a> <a href="""" onclick='return ShowHashtag(""средиземноморская_кухня"")'>#средиземноморская_кухня</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/Y0Hlz,https://salty-rest.ru/,,,,,,,,5680/photos/photo_3924@15-03-2025_02-11-40.jpg,5680/photos/photo_3925@15-03-2025_02-11-40.jpg,5680/photos/photo_3926@15-03-2025_02-11-40.jpg,5680/photos/photo_3927@15-03-2025_02-11-40.jpg,5680/photos/photo_3928@15-03-2025_02-11-40.jpg,5680/photos/photo_3929@15-03-2025_02-11-40.jpg,,,,,,,,,,#площадь_александра_невского,#площадь_восстания,#средиземноморская_кухня,,,,Salty ,5,2500
5691,https://t.me/vkusnypiter/5691,"Джинотека — британский гастробар с секретной дегустацией <a href=""stickers/sticker (156).webp"">🍸</a><br/><br/>Здесь всё, как в хорошей английской истории: премиальный джин, уютная атмосфера и кухня без лишних усложнений. В меню — понятные сочетания, которые раскрываются на полную во время еды.  <br/><br/><strong>Что пробовать:</strong><br/>→ Рёбра в тёмном эле — насыщенный вкус, большая порция, подаются с картофелем айдахо.  <br/>→ Бургер с брискетом — когда мне говорили, что здесь отменный брискет, я и не думал, что он настолько хорош.  <br/>→ Дорадо гриль — полноценная рыба с головой и хвостом. Рекомендую поперчить и сбрызнуть лимоном.<br/>→ Тапасы — мы брали с брискетом, тартаром и лососем — когда хочется попробовать всего понемногу.  <br/><br/>К джину здесь относятся с особым трепетом. Оно и понятно, потому что секретная дегустация — это дегустация джина. В следующем посте расскажу подробнее, чего ожидать и почему её обязательно стоит посетить <a href=""stickers/sticker (14).webp"">🍺</a><br/><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://go.2gis.com/5c35E"">Белинского, 8</a><br/><a href=""stickers/sticker (3).webp"">〰️</a> <a href=""https://whitleyneillbar.com/"">Ссылка на сайт</a><br/><br/><a href="""" onclick='return ShowHashtag(""Маяковская"")'>#Маяковская</a> <a href="""" onclick='return ShowHashtag(""Гостиный_Двор"")'>#Гостиный_Двор</a> <a href="""" onclick='return ShowHashtag(""Достоевская"")'>#Достоевская</a> <a href="""" onclick='return ShowHashtag(""американская_кухня"")'>#американская_кухня</a> <a href="""" onclick='return ShowHashtag(""бар"")'>#бар</a><br/><br/><a href=""stickers/sticker (4).webp"">✌️</a> Нравится пост? <a href=""https://t.me/vkusnypiter?boost"">Бусти канал.</a>",https://go.2gis.com/5c35E,https://whitleyneillbar.com/,,,,,,,,5691/photos/photo_3933@20-03-2025_03-14-43.jpg,5691/photos/photo_3934@20-03-2025_03-14-43.jpg,5691/photos/photo_3935@20-03-2025_03-14-43.jpg,5691/photos/photo_3936@20-03-2025_03-14-43.jpg,5691/photos/photo_3937@20-03-2025_03-14-43.jpg,5691/photos/photo_3938@20-03-2025_03-14-43.jpg,,,,,,,,,,#американская_кухня,#бар,#гостиный_двор,#достоевская,#маяковская,,Джинотека ,4.7,1500
